bait	tag	MD	CV	prg1_lfc	prg1_pv
dcap-1	srv-14	19.746	9.39383675557214	NA	NA
dcap-2	srv-14	6.17	2.1348362840064	NA	NA
gld4	srv-14	27.154	4.83020715001676	NA	NA
H40L08.1	srv-15	17.772	9.53173823637468	NA	NA
Y54G11A.3	srv-15	7.074	10.0519741089974	NA	NA
dcap-1	srv-15	10.998	6.11146007100966	NA	NA
dcap-2	srv-15	16.978	5.60993475870742	NA	NA
gld4	srv-15	23.912	1.94078176032308	NA	NA
H40L08.1	srv-16	17.634	20.1311486889411	NA	NA
Y54G11A.3	srv-16	13.586	6.82598280821797	NA	NA
dcap-1	srv-16	12.564	24.621919930288	NA	NA
dcap-2	srv-16	23.586	8.96443213874379	NA	NA
gld4	srv-16	24.042	15.4642937227888	NA	NA
H40L08.1	srv-17	19.558	1.79334323792539	NA	NA
Y54G11A.3	srv-17	10.796	3.65060458769229	NA	NA
dcap-1	srv-17	21.752	11.6923441434321	NA	NA
dcap-2	srv-17	18.81	3.80442119358104	NA	NA
gld4	srv-17	16.14	9.88601817946395	NA	NA
H40L08.1	srv-19	18.976	13.0682155911197	NA	NA
Y54G11A.3	srv-19	5.764	5.32845061575348	NA	NA
dcap-1	srv-19	23.386	11.6201794671551	NA	NA
dcap-2	srv-19	12.762	4.90139309803224	NA	NA
gld4	srv-19	11.928	11.8512698515329	NA	NA
H40L08.1	srv-2	8.506	7.13062685620414	NA	NA
Y54G11A.3	srv-2	21.61	7.99919769780399	NA	NA
dcap-1	srv-2	19.012	11.6833731081309	NA	NA
dcap-2	srv-2	16.164	2.03997973051688	NA	NA
gld4	srv-2	10.192	2.76419562436005	NA	NA
H40L08.1	srv-21	19.058	2.09669056084092	NA	NA
Y54G11A.3	srv-21	14.654	20.7194480888039	NA	NA
dcap-1	srv-21	20.332	17.0052587993146	NA	NA
dcap-2	srv-21	8.838	11.3049855800356	NA	NA
gld4	srv-21	17.432	1.84794351017157	NA	NA
H40L08.1	srv-22	24.14	9.64113405157843	NA	NA
Y54G11A.3	srv-22	11.712	14.7572751573217	NA	NA
dcap-1	srv-22	7.174	3.21147159249159	NA	NA
dcap-2	srv-22	2.7	1.63551127154219	NA	NA
gld4	srv-22	18.902	1.95008718735898	NA	NA
H40L08.1	srv-24	14.118	44.8700030826035	NA	NA
Y54G11A.3	srv-24	5.42	9.15935991181101	NA	NA
dcap-1	srv-24	24.04	2.82632406660867	NA	NA
dcap-2	srv-24	17.738	16.6378115008908	NA	NA
gld4	srv-24	17.588	5.5569341004944	NA	NA
H40L08.1	srv-25	9.316	8.213818381696	NA	NA
Y54G11A.3	srv-25	16.004	19.2424294545258	NA	NA
dcap-1	srv-25	25.356	4.99293847072686	NA	NA
dcap-2	srv-25	18.922	5.74330113497903	NA	NA
gld4	srv-25	17.136	1.69163915278122	NA	NA
H40L08.1	srv-26	19.826	6.16423437369334	NA	NA
Y54G11A.3	srv-26	14.36	3.56855932460138	NA	NA
dcap-1	srv-26	19.64	30.063378188734	NA	NA
dcap-2	srv-26	19.768	14.0228326061338	NA	NA
gld4	srv-26	16.574	3.96349360800931	NA	NA
H40L08.1	srv-27	23.676	10.0875214833019	NA	NA
Y54G11A.3	srv-27	10.646	5.34860020096021	NA	NA
dcap-1	srv-27	21.158	11.035807270872	NA	NA
dcap-2	srv-27	17.856	7.36597240994716	NA	NA
gld4	srv-27	10.998	4.24214562816349	NA	NA
H40L08.1	srv-28	21.59	18.3992520601494	NA	NA
Y54G11A.3	srv-28	3.124	6.20123596323801	NA	NA
dcap-1	srv-28	21.212	7.10450201522234	NA	NA
dcap-2	srv-28	15.032	14.3479553210634	NA	NA
gld4	srv-28	27.49	0.869247227744524	NA	NA
H40L08.1	srv-29	21.798	9.99414960170043	NA	NA
Y54G11A.3	srv-29	21.462	18.0167058125861	NA	NA
dcap-1	srv-29	21.094	10.9205967357809	NA	NA
dcap-2	srv-29	18.334	6.83695394323736	NA	NA
gld4	srv-29	25.26	1.8572769763642	NA	NA
H40L08.1	srv-3	13.94	27.9506828677707	NA	NA
Y54G11A.3	srv-3	26.89	3.84249649775812	NA	NA
dcap-1	srv-3	3.094	3.63947983458546	NA	NA
dcap-2	srv-3	4.682	2.23192660873355	NA	NA
gld4	srv-3	17.946	1.44105470859196	NA	NA
H40L08.1	srv-30	20.628	18.2569726916205	NA	NA
Y54G11A.3	srv-30	18.122	7.97506050337192	NA	NA
dcap-1	srv-30	25.698	5.86255347965881	NA	NA
dcap-2	srv-30	6.542	3.98518140458824	NA	NA
gld4	srv-30	11.684	35.3223270917248	NA	NA
H40L08.1	srv-31	21.464	6.75506379781252	NA	NA
Y54G11A.3	srv-31	20.41	4.67811682868887	NA	NA
dcap-1	srv-31	25.632	2.06798546200931	NA	NA
dcap-2	srv-31	14.95	9.06928202104344	NA	NA
gld4	srv-31	16.484	6.89776040197514	NA	NA
H40L08.1	srv-32	16.726	25.5015391512603	NA	NA
Y54G11A.3	srv-32	10.328	7.45086975238753	NA	NA
dcap-1	srv-32	23.306	5.58889343487599	NA	NA
dcap-2	srv-32	6.448	15.6788892235334	NA	NA
gld4	srv-32	16.728	0.89110320871421	NA	NA
H40L08.1	srv-34	12.654	2.02991720939456	NA	NA
Y54G11A.3	srv-34	8.484	8.21099025386138	NA	NA
dcap-1	srv-34	13.806	4.10685255277791	NA	NA
dcap-2	srv-34	5.194	2.91223263784197	NA	NA
gld4	srv-34	22.858	11.693028905115	NA	NA
H40L08.1	srv-4	13.728	3.05353798462861	NA	NA
Y54G11A.3	srv-4	21.682	14.557083212497	NA	NA
dcap-1	srv-4	15.312	7.91583467271431	NA	NA
dcap-2	srv-4	18.314	6.70846686219375	NA	NA
gld4	srv-4	3.094	6.54682073324828	NA	NA
H40L08.1	srv-5	22.902	3.96977972229082	NA	NA
Y54G11A.3	srv-5	19.142	4.40275403621686	NA	NA
dcap-1	srv-5	15.526	6.08692228470067	NA	NA
dcap-2	srv-5	19.46	6.28126327486013	NA	NA
gld4	srv-5	18.992	34.6407329621849	NA	NA
H40L08.1	srv-6	7.402	5.89376932051495	NA	NA
Y54G11A.3	srv-6	5.586	2.86318452896881	NA	NA
dcap-1	srv-6	20.34	9.61295435954601	NA	NA
dcap-2	srv-6	21.682	4.64422458174502	NA	NA
gld4	srv-6	24.688	9.75797798580189	NA	NA
H40L08.1	srv-7	22.956	9.31793639590581	NA	NA
Y54G11A.3	srv-7	20.228	6.0100746238293	NA	NA
dcap-1	srv-7	17.494	6.27741629731844	NA	NA
dcap-2	srv-7	15.972	3.72313778158529	NA	NA
gld4	srv-7	22.596	6.37039634398025	NA	NA
H40L08.1	srv-8	21.248	12.9925438592279	NA	NA
Y54G11A.3	srv-8	19.28	5.46208863771816	NA	NA
dcap-1	srv-8	23.042	10.9597496784737	NA	NA
dcap-2	srv-8	13.04	2.6259039368503	NA	NA
gld4	srv-8	15.664	8.86243027994778	NA	NA
H40L08.1	srv-9	20.334	12.6149684131711	NA	NA
Y54G11A.3	srv-9	4.82	3.38689371728517	NA	NA
dcap-1	srv-9	26.354	6.13691227274993	NA	NA
dcap-2	srv-9	22.88	13.0787021760124	NA	NA
gld4	srv-9	18.81	11.2250566856455	NA	NA
H40L08.1	srw-1	18.838	4.09048056043915	NA	NA
Y54G11A.3	srw-1	15.46	1.17591584493518	NA	NA
dcap-1	srw-1	16.778	13.7695388775359	NA	NA
dcap-2	srw-1	18.438	3.29801043933463	NA	NA
gld4	srw-1	14.59	6.1110328030005	NA	NA
H40L08.1	srw-10	10.718	2.01236196522379	NA	NA
Y54G11A.3	srw-10	21.952	8.81674039663305	NA	NA
dcap-1	srw-10	17.622	17.52228758309	NA	NA
dcap-2	srw-10	21.342	9.32218230659438	NA	NA
gld4	srw-10	19.936	1.26430368189411	NA	NA
H40L08.1	srw-100	5.214	2.09483197865947	NA	NA
Y54G11A.3	srw-100	11.13	48.2111135914652	NA	NA
dcap-1	srw-100	5.328	5.05259996229581	NA	NA
dcap-2	srw-100	22.176	5.58367897471762	NA	NA
gld4	srw-100	20.468	3.97115542486018	NA	NA
H40L08.1	srw-101	6.628	5.53158315959632	NA	NA
Y54G11A.3	srw-101	15.098	3.31480844686318	NA	NA
dcap-1	srw-101	13.446	9.19393128472107	NA	NA
dcap-2	srw-101	16.608	2.86161985046135	NA	NA
gld4	srw-101	18.502	2.11286340450917	NA	NA
H40L08.1	srw-102	11.122	25.6937590522513	NA	NA
Y54G11A.3	srw-102	20.282	1.66924246187294	NA	NA
dcap-1	srw-102	18.094	2.43757904308973	NA	NA
dcap-2	srw-102	14.138	2.86675877968913	NA	NA
gld4	srw-102	19.152	7.92304801669938	NA	NA
H40L08.1	srw-103	9.63	46.9340716442538	NA	NA
Y54G11A.3	srw-103	16.314	15.6403348419578	NA	NA
dcap-1	srw-103	15.694	3.53267882251892	NA	NA
dcap-2	srw-103	21.54	5.30803314767674	NA	NA
gld4	srw-103	18.074	9.9079473689711	NA	NA
H40L08.1	srw-107	10.986	33.8904203466803	NA	NA
Y54G11A.3	srw-107	12.08	3.73297562446506	NA	NA
dcap-1	srw-107	13.702	1.88160680993835	NA	NA
dcap-2	srw-107	19.016	4.82509565552936	NA	NA
gld4	srw-107	15.814	2.83241054192595	NA	NA
H40L08.1	srw-108	21.202	7.38875161374069	NA	NA
Y54G11A.3	srw-108	20.818	9.23287738308228	NA	NA
dcap-1	srw-108	25.266	8.97379006820804	NA	NA
dcap-2	srw-108	20.44	6.74215515318505	NA	NA
gld4	srw-108	19.246	6.53955315124811	NA	NA
H40L08.1	srw-109	18.524	1.79800019365248	NA	NA
Y54G11A.3	srw-109	18.598	11.0978685292245	NA	NA
dcap-1	srw-109	11.78	5.97492847360536	NA	NA
dcap-2	srw-109	14.81	3.72688105867132	NA	NA
gld4	srw-109	19.202	8.8341081162077	NA	NA
H40L08.1	srw-11	10.004	2.97756710365521	NA	NA
Y54G11A.3	srw-11	15.03	4.75726867800236	NA	NA
dcap-1	srw-11	13.462	14.2246350013326	NA	NA
dcap-2	srw-11	15.498	1.28677359047979	NA	NA
gld4	srw-11	21.156	4.58140466937148	NA	NA
H40L08.1	srw-111	20.942	1.86149029560486	NA	NA
Y54G11A.3	srw-111	17.806	6.89985747019074	NA	NA
dcap-1	srw-111	13.212	12.5834027612911	NA	NA
dcap-2	srw-111	19.66	4.05596150356114	NA	NA
gld4	srw-111	16.478	5.66609701923362	NA	NA
H40L08.1	srw-112	17.862	3.59228592784292	NA	NA
Y54G11A.3	srw-112	18.716	12.0916849752785	NA	NA
dcap-1	srw-112	11.552	15.091203970966	NA	NA
dcap-2	srw-112	18.29	10.8268993136055	NA	NA
gld4	srw-112	18.766	6.48215672856043	NA	NA
H40L08.1	srw-113	11.434	2.67471355903134	NA	NA
Y54G11A.3	srw-113	20.864	15.5793783684485	NA	NA
dcap-1	srw-113	16.676	17.6520196360441	NA	NA
dcap-2	srw-113	2.66	3.21203148320208	NA	NA
gld4	srw-113	24.678	8.78734493947742	NA	NA
H40L08.1	srw-115	15.944	1.436126325095	NA	NA
Y54G11A.3	srw-115	10.316	4.54239667107907	NA	NA
dcap-1	srw-115	11.356	15.4666861569127	NA	NA
dcap-2	srw-115	19.114	8.38729154184594	NA	NA
gld4	srw-115	12.39	19.7878425051127	NA	NA
H40L08.1	srw-117	15.134	5.31013274421841	NA	NA
Y54G11A.3	srw-117	22.812	6.20139621217337	NA	NA
dcap-1	srw-117	17.76	24.7027836608533	NA	NA
dcap-2	srw-117	15.77	3.52519122695618	NA	NA
gld4	srw-117	8.664	11.4526782843995	NA	NA
H40L08.1	srw-118	18.32	13.0221917335829	NA	NA
Y54G11A.3	srw-118	18.262	18.7946747149795	NA	NA
dcap-1	srw-118	17.004	4.79228628156099	NA	NA
dcap-2	srw-118	19.032	5.46554173748612	NA	NA
gld4	srw-118	5.4	3.61941116401705	NA	NA
H40L08.1	srw-119	15.408	2.63246787868467	NA	NA
Y54G11A.3	srw-119	6.068	2.54079144673161	NA	NA
dcap-1	srw-119	13.77	6.56272253216483	NA	NA
dcap-2	srw-119	18.768	5.74032372239054	NA	NA
gld4	srw-119	16.934	5.07194399151906	NA	NA
H40L08.1	srw-12	12.02	4.09517286996305	NA	NA
Y54G11A.3	srw-12	19.748	9.8479855845413	NA	NA
dcap-1	srw-12	14.1	19.2217554217843	NA	NA
dcap-2	srw-12	17.042	20.6035870521158	NA	NA
gld4	srw-12	17.618	4.38660717865107	NA	NA
H40L08.1	srw-120	11.06	7.14886327016711	NA	NA
Y54G11A.3	srw-120	20.456	4.83033889847032	NA	NA
dcap-1	srw-120	17.24	9.33721579582671	NA	NA
dcap-2	srw-120	19.982	12.7575792632994	NA	NA
gld4	srw-120	18.244	1.05619087494815	NA	NA
H40L08.1	srw-121	19.418	4.89228659179678	NA	NA
Y54G11A.3	srw-121	14.234	2.15372752702238	NA	NA
dcap-1	srw-121	20.62	3.61714458696289	NA	NA
dcap-2	srw-121	20.01	3.81434098705598	NA	NA
gld4	srw-121	20	4.89846914862184	NA	NA
H40L08.1	srw-122	19.946	6.58231717586468	NA	NA
Y54G11A.3	srw-122	18.324	5.74454289168609	NA	NA
dcap-1	srw-122	8.874	2.15968812231948	NA	NA
dcap-2	srw-122	7.864	72.6526947446757	NA	NA
gld4	srw-122	18.086	5.51455003433352	NA	NA
H40L08.1	srw-123	19.462	7.22750235224798	NA	NA
Y54G11A.3	srw-123	22.036	9.60131480947002	NA	NA
dcap-1	srw-123	15.612	28.1223279201642	NA	NA
dcap-2	srw-123	10.002	63.3790980946674	NA	NA
gld4	srw-123	13.262	3.5268327081693	NA	NA
H40L08.1	srw-124	16.474	10.704484839591	NA	NA
Y54G11A.3	srw-124	15.42	2.92871749223791	NA	NA
dcap-1	srw-124	14.184	7.12952410905064	NA	NA
dcap-2	srw-124	11.674	11.2856778988607	NA	NA
gld4	srw-124	12.418	1.99329824624863	NA	NA
H40L08.1	srw-127	12.74	7.28357769949302	NA	NA
Y54G11A.3	srw-127	4.746	5.29407586816045	NA	NA
dcap-1	srw-127	13.774	2.22624593464252	NA	NA
dcap-2	srw-127	16.78	5.52707223243905	NA	NA
gld4	srw-127	15.768	2.89077845075123	NA	NA
H40L08.1	srw-129	18.416	2.2202243129585	NA	NA
Y54G11A.3	srw-129	20.732	5.86575337756873	NA	NA
dcap-1	srw-129	20.56	3.22720513570693	NA	NA
dcap-2	srw-129	18.874	8.41216589246245	NA	NA
gld4	srw-129	12.084	5.40333918530354	NA	NA
H40L08.1	srw-13	13.266	0.720270115217322	NA	NA
Y54G11A.3	srw-13	19.92	20.6190900049223	NA	NA
dcap-1	srw-13	13.002	16.5406925134183	NA	NA
dcap-2	srw-13	19.83	8.53987897458491	NA	NA
gld4	srw-13	18.294	4.41595706265698	NA	NA
H40L08.1	srw-130	22.634	4.18495296812815	NA	NA
Y54G11A.3	srw-130	16.222	11.2935510216264	NA	NA
dcap-1	srw-130	16.882	11.7429239144996	NA	NA
dcap-2	srw-130	17.212	5.75083267082147	NA	NA
gld4	srw-130	13.59	8.04436469245023	NA	NA
H40L08.1	srw-133	20.28	4.54331768891314	NA	NA
Y54G11A.3	srw-133	14.942	16.9816244999013	NA	NA
dcap-1	srw-133	19.02	8.64131657779953	NA	NA
dcap-2	srw-133	16.272	13.148223380774	NA	NA
gld4	srw-133	16.704	4.28085142961902	NA	NA
H40L08.1	srw-134	21.112	13.1510476087234	NA	NA
Y54G11A.3	srw-134	10.846	4.47126688206208	NA	NA
dcap-1	srw-134	19.298	10.1982718364991	NA	NA
dcap-2	srw-134	6.06	4.43707249496659	NA	NA
gld4	srw-134	16.614	8.55512189580912	NA	NA
H40L08.1	srw-135	20.798	21.7964685696959	NA	NA
Y54G11A.3	srw-135	21.946	1.79614826737365	NA	NA
dcap-1	srw-135	22.77	16.7364326913396	NA	NA
dcap-2	srw-135	22.772	10.6692554373959	NA	NA
gld4	srw-135	21.914	2.86046038024826	NA	NA
H40L08.1	srw-136	20.482	2.43221676978157	NA	NA
Y54G11A.3	srw-136	18.974	0.913311171378988	NA	NA
dcap-1	srw-136	6.286	3.5297223201592	NA	NA
dcap-2	srw-136	16.388	3.62066675935468	NA	NA
gld4	srw-136	19.172	7.95695010053053	NA	NA
H40L08.1	srw-137	20.548	2.45884035441756	NA	NA
Y54G11A.3	srw-137	8.766	4.01917495408214	NA	NA
dcap-1	srw-137	13.844	4.22198231548904	NA	NA
dcap-2	srw-137	11.174	17.3418388845727	NA	NA
gld4	srw-137	19.556	4.63635853087434	NA	NA
H40L08.1	srw-138	20.17	5.75592177743491	NA	NA
Y54G11A.3	srw-138	15.358	4.1789942747398	NA	NA
dcap-1	srw-138	12.15	2.06500729058343	NA	NA
dcap-2	srw-138	20.51	6.09068622055596	NA	NA
gld4	srw-138	16.068	2.17040447641856	NA	NA
H40L08.1	srw-139	21.95	6.12904437123791	NA	NA
Y54G11A.3	srw-139	10.94	1.83043733039313	NA	NA
dcap-1	srw-139	17.47	12.3322775354672	NA	NA
dcap-2	srw-139	18.548	5.2883176540103	NA	NA
gld4	srw-139	18.412	7.11579565248962	NA	NA
H40L08.1	srw-14	23.422	7.99777063705033	NA	NA
Y54G11A.3	srw-14	13.904	6.91302334904146	NA	NA
dcap-1	srw-14	14.004	12.2301578179998	NA	NA
dcap-2	srw-14	8.612	7.09331653020108	NA	NA
gld4	srw-14	15.392	3.32021792461299	NA	NA
H40L08.1	srw-140	19.938	2.82509406413447	NA	NA
Y54G11A.3	srw-140	6.48	10.4169524423534	NA	NA
dcap-1	srw-140	17.51	6.54566370642141	NA	NA
dcap-2	srw-140	9.332	7.38007862269541	NA	NA
gld4	srw-140	19.102	1.11446416842091	NA	NA
H40L08.1	srw-141	8.902	3.21911788085053	NA	NA
Y54G11A.3	srw-141	20.448	3.27886603539247	NA	NA
dcap-1	srw-141	19.146	13.5029845190455	NA	NA
dcap-2	srw-141	18.492	2.33518128095134	NA	NA
gld4	srw-141	11.654	5.31784693456332	NA	NA
H40L08.1	srw-142	10.35	1.89701970203593	NA	NA
Y54G11A.3	srw-142	3.708	2.36188069534103	NA	NA
dcap-1	srw-142	17.652	19.4117021425861	NA	NA
dcap-2	srw-142	14.534	7.56714651396535	NA	NA
gld4	srw-142	14.654	6.92762973785249	NA	NA
H40L08.1	srw-143	10.188	3.3612787220556	NA	NA
Y54G11A.3	srw-143	23.988	2.24849926160465	NA	NA
dcap-1	srw-143	17.522	19.9349560895487	NA	NA
dcap-2	srw-143	17.61	13.9102896563905	NA	NA
gld4	srw-143	16.678	3.11049149046619	NA	NA
H40L08.1	srw-144	6.81	8.72325799722711	NA	NA
Y54G11A.3	srw-144	22.802	7.80604943463689	NA	NA
dcap-1	srw-144	21.776	6.68112343161481	NA	NA
dcap-2	srw-144	18.52	1.31930796143311	NA	NA
gld4	srw-144	15.72	4.68605478835924	NA	NA
H40L08.1	srw-145	17.694	1.87766958681058	NA	NA
Y54G11A.3	srw-145	18.138	2.30188811743926	NA	NA
dcap-1	srw-145	21.902	12.0973442648469	NA	NA
dcap-2	srw-145	16.896	9.24968966420594	NA	NA
gld4	srw-145	11.364	3.74407078317433	NA	NA
H40L08.1	srw-15	21.79	3.18218188588522	NA	NA
Y54G11A.3	srw-15	18.772	8.67508538188875	NA	NA
dcap-1	srw-15	10.756	21.5883432931586	NA	NA
dcap-2	srw-15	12.406	5.15961272322046	NA	NA
gld4	srw-15	20.704	2.27076061404171	NA	NA
H40L08.1	srw-16	15.482	4.57102681315437	NA	NA
Y54G11A.3	srw-16	13.784	27.4610550572824	NA	NA
dcap-1	srw-16	11.44	45.4432812831625	NA	NA
dcap-2	srw-16	18.004	2.82768962575191	NA	NA
gld4	srw-16	13.452	5.04773531517933	NA	NA
H40L08.1	srw-17	9.638	1.64609420425933	NA	NA
Y54G11A.3	srw-17	14.406	1.35813378885415	NA	NA
dcap-1	srw-17	17.682	19.5905636477859	NA	NA
dcap-2	srw-17	11.768	21.5523516447858	NA	NA
gld4	srw-17	8.596	27.1836063894424	NA	NA
H40L08.1	srw-19	18.284	20.081267914916	NA	NA
Y54G11A.3	srw-19	19.266	6.79573845366898	NA	NA
dcap-1	srw-19	4.41	2.6395570809122	NA	NA
dcap-2	srw-19	8.782	4.238018114431	NA	NA
gld4	srw-19	13.36	4.97008242545929	NA	NA
H40L08.1	srw-2	18.88	10.5507623711769	NA	NA
Y54G11A.3	srw-2	6.02	8.20621544580171	NA	NA
dcap-1	srw-2	11.714	6.62127270201365	NA	NA
dcap-2	srw-2	13.144	4.63484783320296	NA	NA
gld4	srw-2	9.878	6.32431600977792	NA	NA
H40L08.1	srw-20	20.032	6.60205721775047	NA	NA
Y54G11A.3	srw-20	20.652	5.65945173628935	NA	NA
dcap-1	srw-20	14.452	19.0960981608098	NA	NA
dcap-2	srw-20	16.702	11.8337875278915	NA	NA
gld4	srw-20	6.99	7.77022924978556	NA	NA
H40L08.1	srw-21	18.884	3.03616715719609	NA	NA
Y54G11A.3	srw-21	18.462	22.0268556323986	NA	NA
dcap-1	srw-21	14.27	7.25357069103248	NA	NA
dcap-2	srw-21	12.376	2.80871120645461	NA	NA
gld4	srw-21	15.136	5.67789886456095	NA	NA
H40L08.1	srw-22	15.58	2.94166958100924	NA	NA
Y54G11A.3	srw-22	12.224	4.73403281776355	NA	NA
dcap-1	srw-22	9.89	7.20100862073401	NA	NA
dcap-2	srw-22	18.454	4.56403486860196	NA	NA
gld4	srw-22	21.28	11.6574982263032	NA	NA
H40L08.1	srw-23	9.678	2.92563622003074	NA	NA
Y54G11A.3	srw-23	9.082	6.83263694498211	NA	NA
dcap-1	srw-23	11.192	6.14449420505587	NA	NA
dcap-2	srw-23	18.834	5.76979413009302	NA	NA
gld4	srw-23	16.226	5.64214471803909	NA	NA
H40L08.1	srw-24	18.216	9.13306794392132	NA	NA
Y54G11A.3	srw-24	15.756	15.8394404465728	NA	NA
dcap-1	srw-24	10.596	17.3168400095847	NA	NA
dcap-2	srw-24	17.212	11.6100935521276	NA	NA
gld4	srw-24	17.108	6.47862788597732	NA	NA
H40L08.1	srw-26	21.572	11.363150659463	NA	NA
Y54G11A.3	srw-26	20.886	15.3593963826055	NA	NA
dcap-1	srw-26	25.206	4.8846746458199	NA	NA
dcap-2	srw-26	15.268	1.98897996118747	NA	NA
gld4	srw-26	18.778	4.24970723719079	NA	NA
H40L08.1	srw-29	22.948	5.71266519569813	NA	NA
Y54G11A.3	srw-29	20.926	28.7881479104473	NA	NA
dcap-1	srw-29	18.284	4.47421127548792	NA	NA
dcap-2	srw-29	12.94	7.3299753780214	NA	NA
gld4	srw-29	17.934	3.80408332380031	NA	NA
H40L08.1	srw-3	19.274	7.40321277841759	NA	NA
Y54G11A.3	srw-3	1.554	1.61517379639783	NA	NA
dcap-1	srw-3	14.582	5.37873911411282	NA	NA
dcap-2	srw-3	9.216	3.03489869606311	NA	NA
gld4	srw-3	10.634	23.0774288992059	NA	NA
H40L08.1	srw-31	19.248	21.1257190189385	NA	NA
Y54G11A.3	srw-31	13.282	21.6466155428303	NA	NA
dcap-1	srw-31	20.496	7.66147614369828	NA	NA
dcap-2	srw-31	18.486	4.62482117623825	NA	NA
gld4	srw-31	12.166	2.24020692501833	NA	NA
H40L08.1	srw-32	10	3.21480948113571	NA	NA
Y54G11A.3	srw-32	23.534	4.44029263481646	NA	NA
dcap-1	srw-32	20.942	13.9544855827795	NA	NA
dcap-2	srw-32	13.642	9.60569075873652	NA	NA
gld4	srw-32	10.528	1.69302250503567	NA	NA
H40L08.1	srw-33	13.214	3.19085558179909	NA	NA
Y54G11A.3	srw-33	20.158	4.95428184467042	NA	NA
dcap-1	srw-33	9.71	1.87084470902007	NA	NA
dcap-2	srw-33	14.208	7.11518383097967	NA	NA
gld4	srw-33	11.494	6.00584238627887	NA	NA
H40L08.1	srw-34	19.676	10.8731421449655	NA	NA
Y54G11A.3	srw-34	7.892	2.63880704268612	NA	NA
dcap-1	srw-34	18.616	8.16471894025923	NA	NA
dcap-2	srw-34	18.136	0.770565595424714	NA	NA
gld4	srw-34	16.568	5.32675107581519	NA	NA
H40L08.1	srw-35	19.712	9.64383038950461	NA	NA
Y54G11A.3	srw-35	18.488	4.04700995310481	NA	NA
dcap-1	srw-35	10.266	4.13248098413329	NA	NA
dcap-2	srw-35	7.004	3.40512968264165	NA	NA
gld4	srw-35	27.286	8.62477113477816	NA	NA
H40L08.1	srw-36	20.82	13.5700228016797	NA	NA
Y54G11A.3	srw-36	25.3	1.63638273078929	NA	NA
dcap-1	srw-36	20.698	6.36821586584827	NA	NA
dcap-2	srw-36	21.334	11.7539817419181	NA	NA
gld4	srw-36	24.92	5.98518981816362	NA	NA
H40L08.1	srw-38	17.326	5.42438977155955	NA	NA
Y54G11A.3	srw-38	23.716	11.0141346439967	NA	NA
dcap-1	srw-38	19.714	4.93427788764139	NA	NA
dcap-2	srw-38	12.604	7.58341629162362	NA	NA
gld4	srw-38	16.028	7.1201289343404	NA	NA
H40L08.1	srw-39	18.684	7.50923411846578	NA	NA
Y54G11A.3	srw-39	20.198	3.07666986811016	NA	NA
dcap-1	srw-39	14.222	68.6862987014966	NA	NA
dcap-2	srw-39	13.084	23.6063392561589	NA	NA
gld4	srw-39	4.24	7.40205416343171	NA	NA
H40L08.1	srw-4	14.84	13.2863011782379	NA	NA
Y54G11A.3	srw-4	19.232	13.6852732283593	NA	NA
dcap-1	srw-4	13.782	5.09600805692188	NA	NA
dcap-2	srw-4	16.126	2.59064788622907	NA	NA
gld4	srw-4	12.08	3.71318898874268	NA	NA
H40L08.1	srw-40	16.472	3.99514656497752	NA	NA
Y54G11A.3	srw-40	17.336	20.520373676972	NA	NA
dcap-1	srw-40	19.768	13.5803390160543	NA	NA
dcap-2	srw-40	15.968	2.13587913299521	NA	NA
gld4	srw-40	17.456	8.73419421022388	NA	NA
H40L08.1	srw-41	9.662	4.24998609689467	NA	NA
Y54G11A.3	srw-41	9.364	36.3188952489606	NA	NA
dcap-1	srw-41	17.04	13.76814845097	NA	NA
dcap-2	srw-41	19.688	10.4050230809855	NA	NA
gld4	srw-41	19.244	3.42562263480961	NA	NA
H40L08.1	srw-42	4.954	2.64579126004214	NA	NA
Y54G11A.3	srw-42	17.61	1.76813145677913	NA	NA
dcap-1	srw-42	15.302	5.44914729800705	NA	NA
dcap-2	srw-42	7.894	4.118122680168	NA	NA
gld4	srw-42	7.448	11.4807302781583	NA	NA
H40L08.1	srw-43	22.67	2.36540312285657	NA	NA
Y54G11A.3	srw-43	23.648	7.64968267778949	NA	NA
dcap-1	srw-43	5.64	3.82132306068303	NA	NA
dcap-2	srw-43	16.944	2.12325195591155	NA	NA
gld4	srw-43	17.146	42.1058688900214	NA	NA
H40L08.1	srw-44	9.152	4.07548006404856	NA	NA
Y54G11A.3	srw-44	10.702	7.02154059168201	NA	NA
dcap-1	srw-44	20.3	8.52252341293819	NA	NA
dcap-2	srw-44	18.558	15.8825593755816	NA	NA
gld4	srw-44	18.566	3.78542247500065	NA	NA
H40L08.1	srw-48	21.976	10.4502521323783	NA	NA
Y54G11A.3	srw-48	18.936	11.6867473875827	NA	NA
dcap-1	srw-48	19.342	14.6246750622602	NA	NA
dcap-2	srw-48	18.67	5.49172379603907	NA	NA
gld4	srw-48	17.858	11.9247587684066	NA	NA
H40L08.1	srw-51	17.084	3.60653955501766	NA	NA
Y54G11A.3	srw-51	5.206	3.89560747932898	NA	NA
dcap-1	srw-51	15.77	20.0676238376219	NA	NA
dcap-2	srw-51	17.436	3.68054497975219	NA	NA
gld4	srw-51	14.796	4.01996540967116	NA	NA
H40L08.1	srw-53	20.262	7.94187653010747	NA	NA
Y54G11A.3	srw-53	15.634	2.38326071471257	NA	NA
dcap-1	srw-53	10.302	3.95391950863164	NA	NA
